Time, Heart Rate, Latitude, Longitude, Altitude (meters above sea level), Speed (meters/second), Heart Rate Variability (milliseconds), Calories Burned (kcal), Battery Level (%)
09/26/2018 19:24:19,77,0.0,0.0,0.0,0.0,,60,96
09/26/2018 19:24:21,77,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:21,77,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:22,78,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:24,78,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:24,79,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:25,80,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:26,80,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:27,79,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:30,77,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:31,74,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:31,74,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:32,74,0.0,0.0,0.0,0.0,,61,96
09/26/2018 19:24:33,75,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:33,75,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:34,74,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:36,74,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:37,75,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:37,76,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:38,76,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:39,78,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:40,78,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:41,78,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:42,80,0.0,0.0,0.0,0.0,,62,96
09/26/2018 19:24:43,80,0.0,0.0,0.0,0.0,,62,95
09/26/2018 19:24:45,80,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:46,81,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:46,81,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:47,80,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:48,81,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:49,79,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:50,77,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:51,76,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:52,75,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:54,73,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:54,72,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:55,71,0.0,0.0,0.0,0.0,,63,95
09/26/2018 19:24:57,69,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:24:57,69,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:24:58,70,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:24:59,70,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:00,70,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:01,70,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:02,71,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:03,71,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:04,71,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:06,72,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:07,73,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:09,73,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:09,73,0.0,0.0,0.0,0.0,,64,95
09/26/2018 19:25:10,73,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:11,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:12,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:12,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:13,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:14,75,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:15,75,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:16,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:17,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:18,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:19,74,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:21,75,0.0,0.0,0.0,0.0,,65,95
09/26/2018 19:25:22,77,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:22,77,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:23,80,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:24,83,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:25,85,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:26,86,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:27,86,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:28,87,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:29,88,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:30,91,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:31,92,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:32,92,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:33,93,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:34,94,0.0,0.0,0.0,0.0,,66,95
09/26/2018 19:25:35,95,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:36,97,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:37,98,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:39,98,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:40,98,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:40,99,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:41,100,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:42,100,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:43,101,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:45,101,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:46,102,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:46,102,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:47,103,0.0,0.0,0.0,0.0,,67,95
09/26/2018 19:25:49,103,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:50,103,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:52,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:52,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:53,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:53,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:54,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:55,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:56,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:57,104,0.0,0.0,0.0,0.0,,68,95
09/26/2018 19:25:58,104,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:25:59,104,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:00,104,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:01,104,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:02,104,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:03,104,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:04,104,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:05,103,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:06,103,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:07,102,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:08,102,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:09,102,0.0,0.0,0.0,0.0,,71,95
09/26/2018 19:26:10,101,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:12,100,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:12,99,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:13,99,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:14,98,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:15,97,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:16,95,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:18,95,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:18,94,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:19,93,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:20,92,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:21,92,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:22,91,0.0,0.0,0.0,0.0,,72,95
09/26/2018 19:26:23,90,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:24,89,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:25,89,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:26,88,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:28,87,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:30,87,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:30,86,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:31,86,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:31,86,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:32,85,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:33,85,0.0,0.0,0.0,0.0,,73,95
09/26/2018 19:26:34,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:35,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:36,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:37,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:38,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:39,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:40,83,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:41,83,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:42,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:43,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:44,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:45,84,0.0,0.0,0.0,0.0,,74,95
09/26/2018 19:26:46,85,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:47,85,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:48,85,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:49,85,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:51,85,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:52,85,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:52,87,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:53,87,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:54,88,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:56,88,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:56,89,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:57,89,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:58,89,0.0,0.0,0.0,0.0,,75,95
09/26/2018 19:26:59,90,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:00,91,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:01,92,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:02,92,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:03,93,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:04,93,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:05,93,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:08,94,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:09,95,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:10,95,0.0,0.0,0.0,0.0,,76,95
09/26/2018 19:27:10,96,0.0,0.0,0.0,0.0,,77,95
09/26/2018 19:27:11,96,0.0,0.0,0.0,0.0,,77,95
09/26/2018 19:27:11,96,0.0,0.0,0.0,0.0,,77,95
09/26/2018 19:27:12,96,0.0,0.0,0.0,0.0,,79,95
09/26/2018 19:27:13,96,0.0,0.0,0.0,0.0,,79,95
09/26/2018 19:27:14,96,0.0,0.0,0.0,0.0,,79,95
09/26/2018 19:27:15,97,0.0,0.0,0.0,0.0,,79,95
09/26/2018 19:27:16,98,0.0,0.0,0.0,0.0,,79,95
09/26/2018 19:27:17,98,0.0,0.0,0.0,0.0,,79,95
09/26/2018 19:27:18,98,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:19,97,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:21,96,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:22,95,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:22,95,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:23,95,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:24,96,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:25,96,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:27,97,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:27,96,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:28,96,0.0,0.0,0.0,0.0,,80,95
09/26/2018 19:27:30,95,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:30,95,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:31,96,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:32,96,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:33,96,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:34,96,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:35,96,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:37,95,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:37,94,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:38,94,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:39,93,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:40,92,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:41,92,0.0,0.0,0.0,0.0,,81,95
09/26/2018 19:27:43,92,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:43,91,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:45,90,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:46,90,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:47,90,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:48,89,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:48,89,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:49,89,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:50,89,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:51,89,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:52,90,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:53,91,0.0,0.0,0.0,0.0,,82,95
09/26/2018 19:27:54,92,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:27:55,92,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:27:56,93,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:27:57,94,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:27:58,94,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:27:59,94,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:28:00,94,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:28:01,93,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:28:03,93,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:28:05,94,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:28:05,94,0.0,0.0,0.0,0.0,,83,95
09/26/2018 19:28:06,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:06,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:07,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:08,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:09,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:10,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:11,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:12,95,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:13,96,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:14,96,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:17,96,0.0,0.0,0.0,0.0,,84,95
09/26/2018 19:28:18,96,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:19,95,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:19,94,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:20,94,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:20,92,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:21,91,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:22,91,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:23,89,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:26,89,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:26,88,0.0,0.0,0.0,0.0,,85,95
09/26/2018 19:28:27,88,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:28,87,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:29,86,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:30,86,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:30,86,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:31,86,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:32,86,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:33,86,0.0,0.0,0.0,0.0,,88,95
09/26/2018 19:28:34,86,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:36,87,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:36,86,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:37,86,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:38,86,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:39,85,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:40,85,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:41,84,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:42,84,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:43,84,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:44,83,0.0,0.0,0.0,0.0,,89,95
09/26/2018 19:28:46,82,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:46,82,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:47,81,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:48,81,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:49,81,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:50,80,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:51,80,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:52,80,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:53,81,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:54,82,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:55,82,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:56,82,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:57,82,0.0,0.0,0.0,0.0,,90,95
09/26/2018 19:28:58,81,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:28:59,81,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:00,82,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:01,82,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:02,84,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:05,84,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:05,85,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:06,86,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:06,86,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:07,86,0.0,0.0,0.0,0.0,,91,95
09/26/2018 19:29:09,86,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:10,86,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:11,87,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:11,87,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:13,89,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:14,90,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:14,90,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:15,90,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:16,90,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:17,91,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:18,92,0.0,0.0,0.0,0.0,,92,95
09/26/2018 19:29:20,93,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:21,94,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:21,94,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:22,95,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:23,95,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:24,95,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:25,96,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:26,96,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:27,97,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:28,97,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:29,97,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:30,97,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:31,97,0.0,0.0,0.0,0.0,,93,95
09/26/2018 19:29:33,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:34,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:34,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:35,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:36,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:37,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:38,96,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:39,96,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:40,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:41,97,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:43,98,0.0,0.0,0.0,0.0,,94,95
09/26/2018 19:29:44,98,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:45,98,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:45,98,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:46,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:47,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:48,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:49,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:51,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:52,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:52,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:53,97,0.0,0.0,0.0,0.0,,95,95
09/26/2018 19:29:54,96,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:29:55,95,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:29:56,95,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:29:57,95,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:29:58,95,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:29:59,96,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:30:00,96,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:30:01,95,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:30:02,95,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:30:03,95,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:30:04,94,0.0,0.0,0.0,0.0,,96,95
09/26/2018 19:30:06,94,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:07,94,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:07,95,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:08,95,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:09,95,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:10,95,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:11,95,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:12,95,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:13,95,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:15,96,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:15,97,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:16,97,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:17,98,0.0,0.0,0.0,0.0,,97,95
09/26/2018 19:30:18,99,0.0,0.0,0.0,0.0,,98,95
09/26/2018 19:30:19,99,0.0,0.0,0.0,0.0,,98,95
09/26/2018 19:30:20,99,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:22,99,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:23,100,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:25,100,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:26,101,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:26,102,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:27,103,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:28,104,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:28,104,0.0,0.0,0.0,0.0,,101,95
09/26/2018 19:30:30,105,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:31,105,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:31,105,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:32,106,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:33,106,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:34,106,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:35,106,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:36,106,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:37,106,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:38,105,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:39,104,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:40,103,0.0,0.0,0.0,0.0,,102,95
09/26/2018 19:30:42,102,0.0,0.0,0.0,0.0,,103,95
09/26/2018 19:30:43,102,0.0,0.0,0.0,0.0,,103,95
09/26/2018 19:30:43,101,0.0,0.0,0.0,0.0,,103,95
09/26/2018 19:30:44,101,0.0,0.0,0.0,0.0,,103,95
